year,uf,code,name,estimated_births,rate,estimated_missing,source_table
2024,AL,2701803,Carneiros,180,0.001,0.0018,1.2
2024,AL,2701902,Chã Preta,98,1.0224,1.001952,1.2
2024,AL,2702009,Coité do Nóia,144,0.0012,0.001728,1.2
2024,AL,2702108,Colônia Leopoldina,254,0.3956,1.004824,1.2
2024,AL,2702207,Coqueiro Seco,72,5.558,4.00176,1.2
2024,AL,2702306,Coruripe,734.01,0.4098,3.007973,1.2
2024,AL,2702355,Craíbas,398.01,0.0022,0.008756,1.2
2024,AL,2702405,Delmiro Gouveia,742.01,0.4054,3.008109,1.2
2024,AL,2702504,Dois Riachos,144,0.0015,0.00216,1.2
2024,AL,2702553,Estrela de Alagoas,201,0.4994,1.003794,1.2
2024,AL,2702603,Feira Grande,364.01,0.0017,0.006188,1.2
2024,AL,2702702,Feliz Deserto,58,0.0011,0.000638,1.2
2024,AL,2702801,Flexeiras,162,0.6189,1.002618,1.2
2024,AL,2702900,Girau do Ponciano,532.01,0.1896,1.008691,1.2
2024,AL,2703007,Ibateguara,187,0.002,0.00374,1.2
2024,AL,2703106,Igaci,306,0.3282,1.004292,1.2
2024,AL,2703205,Igreja Nova,236,0.8489,2.003404,1.2
2024,AL,2703304,Inhapi,288.01,0.3497,1.007171,1.2
2024,AL,2703403,Jacaré dos Homens,80,0.0012,0.00096,1.2
2024,AL,2703502,Jacuípe,67,0.0011,0.000737,1.2
2024,AL,2703601,Japaratinga,182,4.3977,8.003814,1.2
2024,AL,2703700,Jaramataia,106,0.9449,1.001594,1.2
2024,AL,2703759,Jequiá da Praia,111,0.0016,0.001776,1.2
2024,AL,2703809,Joaquim Gomes,279,0.3599,1.004121,1.2
2024,AL,2703908,Jundiá,53,0.0011,0.000583,1.2
2024,AL,2704005,Junqueiro,325.01,0.6171,2.005637,1.2
2024,AL,2704104,Lagoa da Canoa,304.01,0.0021,0.006384,1.2
2024,AL,2704203,Limoeiro de Anadia,347.01,0.0016,0.005552,1.2
2024,AL,2704302,Maceió,12664.1,0.6404,81.100896,1.2
2024,AL,2704401,Major Isidoro,293.01,0.6844,2.00536,1.2
2024,AL,2704500,Maragogi,600.01,2.1685,13.011217,1.2
2024,AL,2704609,Maravilha,149,0.0026,0.003874,1.2
2024,AL,2704708,Marechal Deodoro,861.01,0.8145,7.012926,1.2
2024,AL,2704807,Maribondo,139,0.721,1.00219,1.2
2024,AL,2704906,Mar Vermelho,45,0.0011,0.000495,1.2
2024,AL,2705002,Mata Grande,293.01,0.685,2.007118,1.2
2024,AL,2705101,Matriz de Camaragibe,334.01,0.3018,1.008042,1.2
2024,AL,2705200,Messias,236.01,0.4259,1.005167,1.2
2024,AL,2705309,Minador do Negrão,70,4.2867,3.00069,1.2
2024,AL,2705408,Monteirópolis,136,0.0018,0.002448,1.2
2024,AL,2705507,Murici,444.01,0.9025,4.00719,1.2
2024,AL,2705606,Novo Lino,138,0.0021,0.002898,1.2
2024,AL,2705705,Olho d'Água das Flores,340.01,0.296,1.00643,1.2
2024,AL,2705804,Olho d'Água do Casado,152,0.6595,1.00244,1.2
2024,AL,2705903,Olho d'Água Grande,60,3.3356,2.00136,1.2
2024,AL,2706000,Olivença,178,0.0015,0.00267,1.2
2024,AL,2706109,Ouro Branco,229,0.438,1.00302,1.2
2024,AL,2706208,Palestina,84,1.1916,1.000944,1.2
2024,AL,2706307,Palmeira dos Índios,905.01,0.6641,6.010171,1.2
2024,AL,2706406,Pão de Açúcar,331.01,0.9081,3.005902,1.2
2024,AL,2706422,Pariconha,187,0.5359,1.002133,1.2
2024,AL,2706448,Paripueira,227,0.8825,2.003275,1.2
2024,AL,2706505,Passo de Camaragibe,210,0.4777,1.00317,1.2
2024,AL,2706604,Paulo Jacinto,97,0.0014,0.001358,1.2
2024,AL,2706703,Penedo,828.01,0.3633,3.00816,1.2
2024,AL,2706802,Piaçabuçu,222.01,0.0023,0.005106,1.2
2024,AL,2706901,Pilar,525.01,0.0014,0.00735,1.2
2024,AL,2707008,Pindoba,26,0.002,0.00052,1.2
2024,AL,2707107,Piranhas,380.01,0.2648,1.006266,1.2
2024,AL,2707206,Poço das Trincheiras,212,0.4733,1.003396,1.2
2024,AL,2707305,Porto Calvo,381,0.2635,1.003935,1.2
2024,AL,2707404,Porto de Pedras,119,0.842,1.00198,1.2
2024,AL,2707503,Porto Real do Colégio,257.01,3.1148,8.005347,1.2
2024,AL,2707602,Quebrangulo,187,0.0016,0.002992,1.2
2024,AL,2707701,Rio Largo,1394.02,0.5754,8.021191,1.2
2024,AL,2707800,Roteiro,118,0.0015,0.00177,1.2
2024,AL,2707909,Santa Luzia do Norte,109,0.9187,1.001383,1.2
2024,AL,2708006,Santana do Ipanema,841.01,0.9526,8.011461,1.2
2024,AL,2708105,Santana do Mundaú,155,0.0016,0.00248,1.2
2024,AL,2708204,São Brás,75,1.3348,1.0011,1.2
2024,AL,2708303,São José da Laje,334.01,0.6011,2.007734,1.2
2024,AL,2708402,São José da Tapera,633.01,0.3176,2.01044,1.2
2024,AL,2708501,São Luís do Quitunde,437.01,0.2304,1.006871,1.2
2024,AL,2708600,São Miguel dos Campos,674.01,0.8915,6.008799,1.2
2024,AL,2708709,São Miguel dos Milagres,162,0.6185,1.00197,1.2
2024,AL,2708808,São Sebastião,445.01,0.0019,0.008455,1.2
2024,AL,2708907,Satuba,327,1.2243,4.003461,1.2
2024,AL,2708956,Senador Rui Palmeira,234.01,0.4295,1.005073,1.2
2024,AL,2709004,Tanque d'Arca,83,0.0011,0.000913,1.2
2024,AL,2709103,Taquarana,245,0.0017,0.004165,1.2
2024,AL,2709152,Teotônio Vilela,558.01,0.3603,2.01051,1.2
2024,AL,2709202,Traipu,319.01,0.3154,1.006158,1.2
2024,AL,2709301,União dos Palmares,823.02,0.1235,1.01643,1.2
2024,AL,2709400,Viçosa,360.01,0.2792,1.005148,1.2
2024,SE,2800100,Amparo de São Francisco,27,0.003,0.00081,1.2
2024,SE,2800209,Aquidabã,210.02,1.4391,3.022398,1.2
2024,SE,2800308,Aracaju,7187.26,7.5447,542.257205,1.2
2024,SE,2800407,Arauá,131.01,0.7674,1.005371,1.2
2024,SE,2800506,Areia Branca,230.02,2.6152,6.015483,1.2
2024,SE,2800605,Barra dos Coqueiros,529.01,2.8369,15.007485,1.2
2024,SE,2800670,Boquim,281.01,1.0714,3.010741,1.2
2024,SE,2800704,Brejo Grande,120.01,0.0047,0.00564,1.2
2024,SE,2801009,Campo do Brito,203.01,0.9895,2.008784,1.2
2024,SE,2801108,Canhoba,59.01,3.4024,2.007756,1.2
2024,SE,2801207,Canindé de São Francisco,531.03,0.194,1.030198,1.2
2024,SE,2801306,Capela,438.04,1.1496,5.035708,1.2
2024,SE,2801405,Carira,238.02,1.2676,3.017142,1.2
2024,SE,2801504,Carmópolis,159.01,3.1504,5.009451,1.2
2024,SE,2801603,Cedro de São João,52,0.0033,0.001716,1.2
2024,SE,2801702,Cristinápolis,209.01,0.4847,1.013071,1.2
2024,SE,2801900,Cumbe,31,0.0035,0.001085,1.2
2024,SE,2802007,Divina Pastora,52,1.9263,1.001676,1.2
2024,SE,2802106,Estância,856.03,0.5879,5.0326,1.2
2024,SE,2802205,Feira Nova,92.01,3.2682,3.007071,1.2
2024,SE,2802304,Frei Paulo,173.01,0.0059,0.010208,1.2
2024,SE,2802403,Gararu,142.01,0.0065,0.009231,1.2
2024,SE,2802502,General Maynard,39,0.0034,0.001326,1.2
2024,SE,2802601,Gracho Cardoso,71,1.415,1.00465,1.2
2024,SE,2802700,Ilha das Flores,123.01,0.8247,1.014463,1.2
2024,SE,2802809,Indiaroba,227.01,2.2082,5.012835,1.2
2024,SE,2802908,Itabaiana,1321.06,0.5343,7.058424,1.2
2024,SE,2803005,Itabaianinha,554.03,0.0049,0.027147,1.2
2024,SE,2803104,Itabi,57,1.7579,1.002003,1.2
2024,SE,2803203,Itaporanga d'Ajuda,407.01,1.9691,8.014434,1.2
2024,SE,2803302,Japaratuba,200.01,1.5031,3.00635,1.2
2024,SE,2803401,Japoatã,199.01,2.0159,4.011843,1.2
2024,SE,2803500,Lagarto,1253.06,2.0794,26.05613,1.2
2024,SE,2803609,Laranjeiras,315.01,1.9086,6.012281,1.2
2024,SE,2803708,Macambira,100,0.0048,0.0048,1.2
2024,SE,2803807,Malhada dos Bois,39,0.0032,0.001248,1.2
2024,SE,2803906,Malhador,143.01,0.0078,0.011155,1.2
2024,SE,2804003,Maruim,186.01,2.1543,4.007213,1.2
2024,SE,2804102,Moita Bonita,113,0.0038,0.004294,1.2
2024,SE,2804201,Monte Alegre de Sergipe,243.01,0.4175,1.014567,1.2
2024,SE,2804300,Muribeca,84,1.1958,1.004472,1.2
2024,SE,2804409,Neópolis,201.01,1.0014,2.012914,1.2
2024,SE,2804458,Nossa Senhora Aparecida,101.01,0.0053,0.005354,1.2
2024,SE,2804508,Nossa Senhora da Glória,588.02,0.854,5.021691,1.2
2024,SE,2804607,Nossa Senhora das Dores,273.02,1.4708,4.015578,1.2
2024,SE,2804706,Nossa Senhora de Lourdes,78.01,1.289,1.005549,1.2
2024,SE,2804805,Nossa Senhora do Socorro,2537.09,2.7232,69.090035,1.2
2024,SE,2804904,Pacatuba,164.01,0.007,0.011481,1.2
2024,SE,2805000,Pedra Mole,25,0.0112,0.0028,1.2
2024,SE,2805109,Pedrinhas,97,1.0351,1.004047,1.2
2024,SE,2805208,Pinhão,69.01,1.4569,1.005407,1.2
2024,SE,2805307,Pirambu,105.01,0.9581,1.006101,1.2
2024,SE,2805406,Poço Redondo,511.03,1.3754,7.028707,1.2
2024,SE,2805505,Poço Verde,252.01,0.0035,0.00882,1.2
2024,SE,2805604,Porto da Folha,376.02,1.0703,4.024542,1.2
2024,SE,2805703,Propriá,322.02,0.3152,1.015007,1.2
2024,SE,2805802,Riachão do Dantas,219.01,1.3757,3.012921,1.2
2024,SE,2805901,Riachuelo,108,6.4851,7.003908,1.2
2024,SE,2806008,Ribeirópolis,182.01,1.1025,2.00666,1.2
2024,SE,2806107,Rosário do Catete,141.01,1.422,2.005162,1.2
2024,SE,2806206,Salgado,250.01,0.8035,2.00883,1.2
2024,SE,2806305,Santa Luzia do Itanhy,187.01,0.0061,0.011408,1.2
2024,SE,2806404,Santana do São Francisco,77,1.3029,1.003233,1.2
2024,SE,2806503,Santa Rosa de Lima,41,0.0033,0.001353,1.2
2024,SE,2806602,Santo Amaro das Brotas,132,2.2763,3.004716,1.2
2024,SE,2806701,São Cristóvão,969.03,5.2665,51.033965,1.2
2024,SE,2806800,São Domingos,128.01,0.0039,0.004992,1.2
2024,SE,2806909,São Francisco,31,0.0036,0.001116,1.2
2024,SE,2807006,São Miguel do Aleixo,41,2.445,1.00245,1.2
2024,SE,2807105,Simão Dias,503.02,0.7984,4.016112,1.2
2024,SE,2807204,Siriri,82,3.662,3.00284,1.2
2024,SE,2807303,Telha,40,0.0062,0.00248,1.2
2024,SE,2807402,Tobias Barreto,624.03,0.8065,5.032802,1.2
2024,SE,2807501,Tomar do Geru,123.01,1.6316,2.007031,1.2
2024,SE,2807600,Umbaúba,335.02,1.2006,4.02225,1.2
2024,BA,2900108,Abaíra,58,0.0066,0.003828,1.2
2024,BA,2900207,Abaré,261.01,0.0049,0.012789,1.2
2024,BA,2900306,Acajutiba,172,0.0025,0.0043,1.2
2024,BA,2900355,Adustina,170.01,0.0048,0.00816,1.2
2024,BA,2900405,Água Fria,140,0.0033,0.00462,1.2
2024,BA,2900504,Érico Cardoso,116,0.0042,0.004872,1.2
2024,BA,2900603,Aiquara,46,2.1766,1.001236,1.2
2024,BA,2900702,Alagoinhas,1595.05,0.191,3.046545,1.2
2024,BA,2900801,Alcobaça,323.02,0.3149,1.01719,1.2
2024,BA,2900900,Almadina,42,0.003,0.00126,1.2
2024,BA,2901007,Amargosa,388.01,0.518,2.009892,1.2
2024,BA,2901106,Amélia Rodrigues,189.01,0.0039,0.007371,1.2
2024,BA,2901155,América Dourada,164.01,0.6131,1.005545,1.2
2024,BA,2901205,Anagé,184.01,0.5496,1.011319,1.2
2024,BA,2901304,Andaraí,133.01,0.006,0.007981,1.2
2024,BA,2901353,Andorinha,169.01,1.1903,2.011726,1.2
2024,BA,2901403,Angical,170.01,2.3566,4.006456,1.2
2024,BA,2901502,Anguera,71,0.0032,0.002272,1.2
2024,BA,2901601,Antas,124,0.0027,0.003348,1.2
2024,BA,2901700,Antônio Cardoso,138,0.0028,0.003864,1.2
2024,BA,2901809,Antônio Gonçalves,117,0.8585,1.004445,1.2
2024,BA,2901908,Aporá,144.01,1.3925,2.005339,1.2
2024,BA,2901957,Apuarema,56,1.7884,1.001504,1.2
2024,BA,2902005,Aracatu,149.01,0.0071,0.01058,1.2
2024,BA,2902054,Araças,136,0.0032,0.004352,1.2
2024,BA,2902104,Araci,626.03,0.6434,4.027877,1.2
2024,BA,2902203,Aramari,89,0.0024,0.002136,1.2
2024,BA,2902252,Arataca,86,0.0051,0.004386,1.2
2024,BA,2902302,Aratuípe,113,0.8882,1.003666,1.2
2024,BA,2902401,Aurelino Leal,126,0.0028,0.003528,1.2
2024,BA,2902500,Baianópolis,168.01,1.1953,2.008224,1.2
2024,BA,2902609,Baixa Grande,141.01,2.1315,3.005628,1.2
2024,BA,2902658,Banzaê,118.01,0.0049,0.005782,1.2
2024,BA,2902708,Barra,740.05,0.6823,5.049361,1.2
2024,BA,2902807,Barra da Estiva,351.01,0.2889,1.014068,1.2
2024,BA,2902906,Barra do Choça,384.02,0.7858,3.017629,1.2
2024,BA,2903003,Barra do Mendes,127.01,0.0048,0.006096,1.2
2024,BA,2903102,Barra do Rocha,63,0.0028,0.001764,1.2
2024,BA,2903201,Barreiras,2316.03,1.7715,41.028471,1.2
2024,BA,2903235,Barro Alto,147.01,0.0059,0.008674,1.2
2024,BA,2903276,Barrocas,195.01,0.5162,1.006642,1.2
2024,BA,2903300,Barro Preto,53,0.0027,0.001431,1.2
2024,BA,2903409,Belmonte,200.02,2.0074,4.015201,1.2
2024,BA,2903508,Belo Campo,244.01,0.0032,0.007808,1.2
2024,BA,2903607,Biritinga,162.01,0.6206,1.005434,1.2
2024,BA,2903706,Boa Nova,147.01,0.0047,0.006909,1.2
2024,BA,2903805,Boa Vista do Tupim,200.01,1.5049,3.00995,1.2
2024,BA,2903904,Bom Jesus da Lapa,926.12,0.8763,8.11559,1.2
2024,BA,2903953,Bom Jesus da Serra,111.01,1.8082,2.007283,1.2
2024,BA,2904001,Boninal,153,0.6547,1.001691,1.2
2024,BA,2904050,Bonito,198.01,0.509,1.007871,1.2
2024,BA,2904100,Boquira,211.01,0.0032,0.006752,1.2
2024,BA,2904209,Botuporã,129,0.0032,0.004128,1.2
2024,BA,2904308,Brejões,111,0.002,0.00222,1.2
2024,BA,2904407,Brejolândia,75,0.0046,0.00345,1.2
2024,BA,2904506,Brotas de Macaúbas,134.01,0.005,0.0067,1.2
2024,BA,2904605,Brumado,741.03,0.8132,6.026056,1.2
2024,BA,2904704,Buerarema,169,1.1857,2.003833,1.2
2024,BA,2904753,Buritirama,307.02,0.0079,0.024255,1.2
2024,BA,2904803,Caatiba,48,0.0048,0.002304,1.2
2024,BA,2904852,Cabaceiras do Paraguaçu,211.01,0.9503,2.005228,1.2
2024,BA,2904902,Cachoeira,318.01,0.9458,3.007739,1.2
2024,BA,2905008,Caculé,297,0.3376,1.002672,1.2
2024,BA,2905107,Caém,105,0.0034,0.00357,1.2
2024,BA,2905156,Caetanos,122,0.8235,1.00467,1.2
2024,BA,2905206,Caetité,594.02,0.5082,3.01881,1.2
2024,BA,2905305,Cafarnaum,250.01,1.6028,4.00716,1.2
2024,BA,2905404,Cairu,228.01,7.8976,18.007318,1.2
2024,BA,2905503,Caldeirão Grande,173,0.0026,0.004498,1.2
2024,BA,2905602,Camacan,229.01,0.44,1.007644,1.2
2024,BA,2905701,Camaçari,3606.1,0.4742,17.100126,1.2
2024,BA,2905800,Camamu,392.02,1.5355,6.019467,1.2
2024,BA,2905909,Campo Alegre de Lourdes,511.04,2.1596,11.03642,1.2
2024,BA,2906006,Campo Formoso,1024.06,0.5915,6.057315,1.2
2024,BA,2906105,Canápolis,136.01,0.0038,0.005168,1.2
2024,BA,2906204,Canarana,276.01,0.0051,0.014077,1.2
2024,BA,2906303,Canavieiras,344.01,0.5853,2.013491,1.2
2024,BA,2906402,Candeal,79,1.2711,1.004169,1.2
2024,BA,2906501,Candeias,770.02,0.5221,4.020274,1.2
2024,BA,2906600,Candiba,127,0.0025,0.003175,1.2
2024,BA,2906709,Cândido Sales,285.01,0.0031,0.008835,1.2
2024,BA,2906808,Cansanção,456.03,0.6634,3.025303,1.2
2024,BA,2906824,Canudos,189.01,0.5359,1.012905,1.2
2024,BA,2906857,Capela do Alto Alegre,87,0.0052,0.004524,1.2
2024,BA,2906873,Capim Grosso,429.01,0.0025,0.010725,1.2
2024,BA,2906899,Caraíbas,87,0.0047,0.004089,1.2
2024,BA,2906907,Caravelas,180.01,0.5605,1.008956,1.2
2024,BA,2907004,Cardeal da Silva,97,0.0035,0.003395,1.2
2024,BA,2907103,Carinhanha,383.01,0.0039,0.014937,1.2
2024,BA,2907202,Casa Nova,1029.07,1.8534,19.072783,1.2
2024,BA,2907301,Castro Alves,270.01,0.7436,2.007794,1.2
2024,BA,2907400,Catolândia,43,0.0045,0.001935,1.2
2024,BA,2907509,Catu,401.02,0.503,2.017131,1.2
2024,BA,2907558,Caturama,69,0.0043,0.002967,1.2
2024,BA,2907608,Central,183.01,0.5493,1.005274,1.2
2024,BA,2907707,Chorrochó,129.01,0.7861,1.014148,1.2
2024,BA,2907806,Cícero Dantas,281.01,0.715,2.009221,1.2
2024,BA,2907905,Cipó,228.01,0.8805,2.007628,1.2
2024,BA,2908002,Coaraci,154,0.0022,0.003388,1.2
2024,BA,2908101,Cocos,251.02,0.0072,0.018073,1.2
2024,BA,2908200,Conceição da Feira,233.01,0.4322,1.007069,1.2
2024,BA,2908309,Conceição do Almeida,142,0.0025,0.00355,1.2
2024,BA,2908408,Conceição do Coité,831.03,1.0862,9.026648,1.2
2024,BA,2908507,Conceição do Jacuípe,394.01,0.2568,1.011818,1.2
2024,BA,2908606,Conde,314.01,0.0033,0.010362,1.2
2024,BA,2908705,Condeúba,150,0.0032,0.0048,1.2
2024,BA,2908804,Contendas do Sincorá,46,0.0064,0.002944,1.2
2024,BA,2908903,Coração de Maria,242.01,0.0027,0.006534,1.2
2024,BA,2909000,Cordeiros,78,0.003,0.00234,1.2
2024,BA,2909109,Coribe,184.01,0.5485,1.009295,1.2
2024,BA,2909208,Coronel João Sá,194.01,0.5205,1.009822,1.2
2024,BA,2909307,Correntina,436.03,0.2369,1.032955,1.2
2024,BA,2909406,Cotegipe,153.02,3.9315,6.015981,1.2
2024,BA,2909505,Cravolândia,31,0.0036,0.001116,1.2
2024,BA,2909604,Crisópolis,244.01,0.0045,0.01098,1.2
2024,BA,2909703,Cristópolis,164.01,3.0528,5.006897,1.2
2024,BA,2909802,Cruz das Almas,582.01,0.5175,3.011902,1.2
2024,BA,2909901,Curaçá,496.03,1.6186,8.028742,1.2
2024,BA,2910008,Dário Meira,99,1.0151,1.004949,1.2
2024,BA,2910057,Dias d'Ávila,746.02,0.2709,2.020968,1.2
2024,BA,2910107,Dom Basílio,129.01,0.7811,1.007697,1.2
2024,BA,2910206,Dom Macedo Costa,32,0.0009,0.000288,1.2
2024,BA,2910305,Elísio Medrado,73,0.0041,0.002993,1.2
2024,BA,2910404,Encruzilhada,166.01,0.0086,0.014277,1.2
2024,BA,2910503,Entre Rios,472.01,2.3336,11.014825,1.2
2024,BA,2910602,Esplanada,374.01,0.2705,1.011697,1.2
2024,BA,2910701,Euclides da Cunha,696.02,0.003,0.020881,1.2
2024,BA,2910727,Eunápolis,1512.05,0.3999,6.046688,1.2
2024,BA,2910750,Fátima,177,0.5673,1.004121,1.2
2024,BA,2910776,Feira da Mata,56,0.0017,0.000952,1.2
2024,BA,2910800,Feira de Santana,7325.08,0.6974,51.085108,1.2
2024,BA,2910859,Filadélfia,241.01,0.0038,0.009158,1.2
2024,BA,2910909,Firmino Alves,54,0.0044,0.002376,1.2
2024,BA,2911006,Floresta Azul,82,1.2234,1.003188,1.2
2024,BA,2911105,Formosa do Rio Preto,381.02,0.0052,0.019813,1.2
2024,BA,2911204,Gandu,332.01,0.003,0.00996,1.2
2024,BA,2911253,Gavião,42,0.0027,0.001134,1.2
2024,BA,2911303,Gentio do Ouro,115.01,0.005,0.005751,1.2
2024,BA,2911402,Glória,205.01,0.0052,0.010661,1.2
2024,BA,2911501,Gongogi,61,0.0039,0.002379,1.2
2024,BA,2911600,Governador Mangabeira,253,0.7917,2.003001,1.2
2024,BA,2911659,Guajeru,70.01,0.0082,0.005741,1.2
2024,BA,2911709,Guanambi,1066.03,0.4714,5.025265,1.2
2024,BA,2911808,Guaratinga,186.02,2.6971,5.017145,1.2
2024,BA,2911857,Heliópolis,142.01,0.7089,1.006709,1.2
2024,BA,2911907,Iaçu,277.01,1.4488,4.013321,1.2
2024,BA,2912004,Ibiassucê,105,0.003,0.00315,1.2
2024,BA,2912103,Ibicaraí,205.01,0.4916,1.007829,1.2
2024,BA,2912202,Ibicoara,325.01,1.8492,6.010085,1.2
2024,BA,2912301,Ibicuí,122,0.0034,0.004148,1.2
2024,BA,2912400,Ibipeba,154.01,1.3021,2.005364,1.2
2024,BA,2912509,Ibipitanga,138.01,0.7296,1.006921,1.2
2024,BA,2912608,Ibiquera,42,0.0047,0.001974,1.2
2024,BA,2912707,Ibirapitanga,209.01,0.4813,1.005965,1.2
2024,BA,2912806,Ibirapuã,118,0.0032,0.003776,1.2
2024,BA,2912905,Ibirataia,192.01,0.004,0.00768,1.2
2024,BA,2913002,Ibitiara,118.01,1.7009,2.007232,1.2
2024,BA,2913101,Ibititá,177.01,0.0038,0.006726,1.2
2024,BA,2913200,Ibotirama,333.01,0.6038,2.010714,1.2
2024,BA,2913309,Ichu,54,0.0011,0.000594,1.2
2024,BA,2913408,Igaporã,151,1.3272,2.004072,1.2
2024,BA,2913457,Igrapiúna,134.01,0.0071,0.009515,1.2
2024,BA,2913507,Iguaí,217.01,0.9256,2.008645,1.2
2024,BA,2913606,Ilhéus,1922.09,0.6811,13.091355,1.2
2024,BA,2913705,Inhambupe,405.01,0.0029,0.011745,1.2
2024,BA,2913804,Ipecaetá,145,0.003,0.00435,1.2
2024,BA,2913903,Ipiaú,507.01,0.3972,2.013844,1.2
2024,BA,2914000,Ipirá,562.02,0.1816,1.020628,1.2
2024,BA,2914109,Ipupiara,105,0.0039,0.004095,1.2
2024,BA,2914208,Irajuba,71,0.0053,0.003763,1.2
2024,BA,2914307,Iramaia,84,2.3856,2.003904,1.2
2024,BA,2914406,Iraquara,336.01,0.5984,2.010684,1.2
2024,BA,2914505,Irará,308.01,0.0027,0.008316,1.2
2024,BA,2914604,Irecê,1138.03,0.5295,6.025869,1.2
2024,BA,2914653,Itabela,477.02,0.0034,0.016219,1.2
2024,BA,2914703,Itaberaba,692.03,0.1482,1.025588,1.2
2024,BA,2914802,Itabuna,2044.06,0.1986,4.059503,1.2
2024,BA,2914901,Itacaré,335.01,1.197,4.01007,1.2
2024,BA,2915007,Itaeté,176.01,1.7092,3.008363,1.2
2024,BA,2915106,Itagi,136.01,0.005,0.0068,1.2
2024,BA,2915205,Itagibá,184.01,0.0032,0.005888,1.2
2024,BA,2915304,Itagimirim,58,6.9012,4.002696,1.2
2024,BA,2915353,Itaguaçu da Bahia,164.01,0.6147,1.008169,1.2
2024,BA,2915403,Itaju do Colônia,57,0.0073,0.004161,1.2
2024,BA,2915502,Itajuípe,189,0.5314,1.004346,1.2
2024,BA,2915601,Itamaraju,766.02,0.5251,4.022371,1.2
2024,BA,2915700,Itamari,72.01,0.011,0.007921,1.2
2024,BA,2915809,Itambé,207.01,0.0034,0.007038,1.2
2024,BA,2915908,Itanagra,97.01,1.0441,1.012881,1.2
2024,BA,2916005,Itanhém,136,1.4737,2.004232,1.2
2024,BA,2916104,Itaparica,235.01,0.0027,0.006345,1.2
2024,BA,2916203,Itapé,78,0.0041,0.003198,1.2
2024,BA,2916302,Itapebi,102.01,0.0072,0.007345,1.2
2024,BA,2916401,Itapetinga,723.02,0.2799,2.023733,1.2
2024,BA,2916500,Itapicuru,304.02,0.0068,0.020673,1.2
2024,BA,2916609,Itapitanga,58,0.0082,0.004756,1.2
2024,BA,2916708,Itaquara,68,0.0034,0.002312,1.2
2024,BA,2916807,Itarantim,165.01,0.612,1.009861,1.2
2024,BA,2916856,Itatim,184,0.5459,1.004456,1.2
2024,BA,2916906,Itiruçu,102.01,0.0091,0.009283,1.2
2024,BA,2917003,Itiúba,408.02,1.4765,6.024415,1.2
2024,BA,2917102,Itororó,207.01,0.9691,2.006134,1.2
2024,BA,2917201,Ituaçu,225.01,0.0052,0.011701,1.2
2024,BA,2917300,Ituberá,257.01,0.7838,2.014444,1.2
2024,BA,2917334,Iuiú,127.01,0.0045,0.005715,1.2
2024,BA,2917359,Jaborandi,143.01,0.7044,1.007362,1.2
2024,BA,2917409,Jacaraci,111.01,0.0046,0.005106,1.2
2024,BA,2917508,Jacobina,1039.03,1.4464,15.02853,1.2
2024,BA,2917607,Jaguaquara,572.02,0.1776,1.015908,1.2
2024,BA,2917706,Jaguarari,390.01,1.2853,5.012799,1.2
2024,BA,2917805,Jaguaripe,158.01,1.9019,3.005192,1.2
2024,BA,2917904,Jandaíra,122,0.0034,0.004148,1.2
2024,BA,2918001,Jequié,1751.05,0.6879,12.045473,1.2
2024,BA,2918100,Jeremoabo,432.02,0.4678,2.02099,1.2
2024,BA,2918209,Jiquiriçá,138,0.0022,0.003036,1.2
2024,BA,2918308,Jitaúna,150.01,0.6708,1.006267,1.2
2024,BA,2918357,João Dourado,335.01,0.6,2.01006,1.2
2024,BA,2918407,Juazeiro,3662.12,1.3686,50.119774,1.2
2024,BA,2918456,Jucuruçu,111.01,0.0092,0.010213,1.2
2024,BA,2918506,Jussara,164.01,0.005,0.0082,1.2
2024,BA,2918555,Jussari,56,0.0072,0.004032,1.2
2024,BA,2918605,Jussiape,48,0.0068,0.003264,1.2
2024,BA,2918704,Lafaiete Coutinho,36,0.0046,0.001656,1.2
2024,BA,2918753,Lagoa Real,132.01,0.0053,0.006997,1.2
2024,BA,2918803,Laje,240.01,0.8372,2.009364,1.2
2024,BA,2918902,Lajedão,43,0.0049,0.002107,1.2
2024,BA,2919009,Lajedinho,40,0.0065,0.0026,1.2
2024,BA,2919058,Lajedo do Tabocal,65,0.0033,0.002145,1.2
2024,BA,2919108,Lamarão,82,0.0036,0.002952,1.2
2024,BA,2919157,Lapão,321.01,0.626,2.009523,1.2
2024,BA,2919207,Lauro de Freitas,2090.1,1.1528,24.094673,1.2
2024,BA,2919306,Lençóis,98.01,0.0058,0.005685,1.2
2024,BA,2919405,Licínio de Almeida,118,0.003,0.00354,1.2
2024,BA,2919504,Livramento de Nossa Senhora,481.02,0.4207,2.023651,1.2
2024,BA,2919553,Luís Eduardo Magalhães,2200.06,0.1845,4.059111,1.2
2024,BA,2919603,Macajuba,134.01,0.7537,1.010033,1.2
2024,BA,2919702,Macarani,151.01,0.0034,0.005134,1.2
2024,BA,2919801,Macaúbas,403.02,0.7484,3.016202,1.2
2024,BA,2919900,Macururé,96.01,1.0487,1.006857,1.2
2024,BA,2919926,Madre de Deus,190,1.5807,3.00333,1.2
2024,BA,2919959,Maetinga,73,0.0049,0.003577,1.2
2024,BA,2920007,Maiquinique,93,2.1541,2.003313,1.2
2024,BA,2920106,Mairi,162.01,0.0047,0.007614,1.2
2024,BA,2920205,Malhada,197.01,1.0196,2.008714,1.2
